archivo,año_extraido,mes_extraido,dia,lluvia_mm,observacion_codigo
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,14,0.3,A R°
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,15,7.5,9°
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,16,0.4,A 9 15:30
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,17,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,18,0.0,A R
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,19,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,20,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,21,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,22,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,23,0.0,A R
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,24,0.0,A R°
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,25,7.0,A°
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,26,0.9,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,27,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,28,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,29,0.0,A
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,30,18.0,A B°
REGISTRO LLUVIA MARZO 2023 001.jpg,2023,Marzo,31,5.5,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,1,0.0,
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,2,0.0,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,3,47.0,90/.
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,4,78.0,/B
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,5,25.6,90/B
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,6,0.0,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,7,0.0,"=08,30/B."
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,8,11.8,49.
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,9,0.0,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,10,0.0,"=08,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,11,0.0,"=08,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,12,0.0,"=08,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,13,0.0,"=09,30."
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,14,0.0,"=09,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,15,0.0,"=09,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,16,0.0,"=10,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,17,0.0,"=08,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,18,0.0,"=08,30."
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,19,0.0,"=09,00-"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,20,0.0,"=08,00"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,21,0.0,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,22,24.5,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,23,0.0,A.
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,24,0.0,"=08,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,25,0.0,=08.30
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,26,0.0,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,27,7.5,/B°
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,28,31.0,A
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,29,0.0,"=08,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,30,0.0,"=08,30"
REGISTRO LLUVIA MAYO 2023 001.bmp,2023,Mayo,31,0.0,"=08,30"
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,1,14.0,A R°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,2,14.0,A R°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,3,74.4,A R°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,4,2.4,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,5,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,6,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,7,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,8,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,9,19.0,B°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,10,3.2,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,11,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,12,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,13,6.5,B°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,14,47.8,B°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,15,67.7,B°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,16,0.4,"A/S 9 14,30"
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,17,7.0,B° = 09.00
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,18,0.0,A 9/B
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,19,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,20,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,21,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,22,0.0,B°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,23,4.0,A 9 10.00 h.
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,24,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,25,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,26,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,27,0.4,°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,28,41.5,°
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,29,6.1,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,30,0.0,A
REGISTRO LLUVIA NOVIEMBRE 2023 001.jpg,2023,Noviembre,31,0.0,
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,1,0.0,"=08,00"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,2,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,3,0.0,"=08,00"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,4,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,5,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,6,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,7,0.0,A B°
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,8,9.5,"=09,30 B°"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,9,35.5,R°
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,10,0.0,R°
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,11,22.0,R° A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,12,23.0,R°
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,13,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,14,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,15,0.0,"=09,00"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,16,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,17,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,18,0.0,R°
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,19,36.0,"=10,00"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,20,0.0,"=09,30"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,21,0.0,"=09,30"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,22,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,23,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,24,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,25,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,26,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,27,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,28,0.0,"=09,00"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,29,0.0,A
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,30,0.0,"=08,30"
REGISTRO LLUVIAS AGOSTO 2023 001.jpg,2023,Agosto,31,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,1,0.0,"≡ 09,30"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,2,0.0,"≡ 09,30"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,3,0.0,"≡ 09,00"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,4,0.0,"≡ 09,00"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,5,0.0,"≡ 08,30"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,6,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,7,0.0,A°
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,8,4.8,A°
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,9,22.0,A / S°
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,10,27.0,S° / S
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,11,73.5,B°
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,12,40.0,S / B°
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,13,27.5,S°
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,14,1.0,"≡ 08,30"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,15,0.0,"≡ 09,00"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,16,0.0,"≡ 09,30"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,17,0.0,"≡ 08,00"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,18,0.0,"≡ 08,00"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,19,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,20,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,21,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,22,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,23,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,24,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,25,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,26,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,27,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,28,4.0,S / B°
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,29,0.0,"≡ 09,00"
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,30,0.0,A
REGISTRO LLUVIAS JULIO 2023 001.jpg,2023,Julio,31,0.0,"≡ 09,30"
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,1,0.0,
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,2,0.0,
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,3,0.0,A
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,4,10.0,A/B°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,5,16.0,A 909.00
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,6,0.0,A 9.
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,7,2.2,A/S
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,8,13.5,S/B
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,9,0.0,07.30
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,10,0.0,
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,11,0.0,S
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,12,74.8,R°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,13,0.0,
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,14,0.0,A
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,15,0.0,
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,16,0.0,A/B
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,17,8.0,A°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,18,3.2,A/B°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,19,0.0,A/B°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,20,17.0,B°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,21,0.0,A
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,22,0.0,A
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,23,21.0,A/B°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,24,2.5,08.30
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,25,0.0,A 914.30
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,26,0.0,
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,27,19.0,B°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,28,75.0,B°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,29,93.0,A°
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,30,1.2,A/B
REGISTRO LLUVIAS OCTUBRE 2023.jpg,2023,octubre,31,45.6,07.30
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,1,5.0,R°
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,2,27.0,R°
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,3,67.0,A /B
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,4,5.0,B° 9
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,5,5.8,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,6,0.0,"=08,30"
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,7,0.0,"9 04,45 R°"
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,8,102.0,R°
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,9,8.5,"=08,30"
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,10,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,11,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,12,0.0,A 9
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,13,0.0,A • B 9
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,14,5.6,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,15,0.0,"=08,30"
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,16,0.0,"=08,00"
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,17,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,18,0.0,A • B
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,19,20.0,A •
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,20,3.2,"=09,00"
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,21,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,22,0.0,A 9 /B •
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,23,1.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,24,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,25,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,26,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,27,2.8,A •
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,28,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,29,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,30,0.0,A
REGISTRO LLUVIAS SEPTIEMBRE 2023 001.jpg,2023,Septiembre,31,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,1,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,2,7.1,R°
1. registro lluvia enero 2024 001.jpg,2024,Enero,3,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,4,0.0,"=07,00"
1. registro lluvia enero 2024 001.jpg,2024,Enero,5,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,6,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,7,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,8,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,9,3.0,R°
1. registro lluvia enero 2024 001.jpg,2024,Enero,10,0.0,
1. registro lluvia enero 2024 001.jpg,2024,Enero,11,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,12,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,13,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,14,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,15,0.0,"918,00h."
1. registro lluvia enero 2024 001.jpg,2024,Enero,16,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,17,30.6,R°
1. registro lluvia enero 2024 001.jpg,2024,Enero,18,12.5,A°
1. registro lluvia enero 2024 001.jpg,2024,Enero,19,0.6,A°
1. registro lluvia enero 2024 001.jpg,2024,Enero,20,4.8,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,21,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,22,0.0,A/S°
1. registro lluvia enero 2024 001.jpg,2024,Enero,23,3.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,24,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,25,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,26,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,27,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,28,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,29,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,30,0.0,A
1. registro lluvia enero 2024 001.jpg,2024,Enero,31,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,1,0.0,9° / B
10. registro lluvia octubre 2024 001.jpg,2024,octubre,2,0.8,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,3,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,4,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,5,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,6,3.6,A / B°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,7,0.0,R°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,8,55.0,° / B
10. registro lluvia octubre 2024 001.jpg,2024,octubre,9,10.2,A / B°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,10,82.0,9°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,11,3.0,"=08,30"
10. registro lluvia octubre 2024 001.jpg,2024,octubre,12,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,13,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,14,0.0,A / B°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,15,19.8,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,16,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,17,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,18,21.7,B°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,19,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,20,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,21,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,22,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,23,0.0,A / B°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,24,11.4,A / B°
10. registro lluvia octubre 2024 001.jpg,2024,octubre,25,10.5,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,26,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,27,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,28,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,29,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,30,0.0,A
10. registro lluvia octubre 2024 001.jpg,2024,octubre,31,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,1,0.0,A°
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,2,34.0,°9
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,3,7.0,A°
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,4,0.6,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,5,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,6,0.0,A°/S
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,7,24.0,A°
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,8,26.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,9,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,10,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,11,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,12,2.4,°9
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,13,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,14,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,15,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,16,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,17,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,18,0.0,°9/S°
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,19,21.4,S°
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,20,13.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,21,0.0,A/S°
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,22,11.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,23,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,24,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,25,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,26,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,27,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,28,48.0,S°
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,29,26.8,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,30,0.0,A
11. registro lluvia noviembre 2024 001.jpg,2024,Noviembre,31,0.0,
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,1,67.0,A°B
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,2,2.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,3,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,4,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,5,0.0,A°
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,6,82.5,A°
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,7,30.4,A°
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,8,9.5,A/B°
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,9,22.8,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,10,0.0,"≡07,30"
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,11,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,12,0.0,A°9
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,13,1.0,A°9
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,14,2.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,15,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,16,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,17,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,18,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,19,0.0,A°B
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,20,37.2,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,21,0.0,"≡07,30"
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,22,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,23,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,24,0.0,A
12. registro lluvia 12 2024 001.jpg,2024,Diciembre,25,0.0,A
